TMax 400,TMax Dev (1+7),12,720,20C
Tri-X 400,TMax Dev (1+7),7,420,24C
Adox CHS 100,TMax Dev (1+9),6,360,24C
APX 100,TMax Dev (1+9),10,600,20C
Arista II 100,TMax Dev (1+9),10,600,20C
Arista Premium 400,TMax Dev (1+9),10.5,630,20C
Efke 100,TMax Dev (1+9),6,360,24C
Fomapan 100,TMax Dev (1+9),8,480,20C
HP5+,TMax Dev (1+9),14,840,24C
Kentmere 400,TMax Dev (1+9),10,600,20C
Neopan 100 Acros,TMax Dev (1+9),10.5,630,20C
Neopan 400,TMax Dev (1+9),15.25,915,20C
Orwo UN54+,TMax Dev (1+9),8,480,20C
Polypan F,TMax Dev (1+9),8,480,24C
Polypan F,TMax Dev (1+9),12,720,20C
Rollei Retro 100,TMax Dev (1+9),10,600,20C
TMax 100,TMax Dev (1+9),13.5,810,24C
TMax 100,TMax Dev (1+9),17,1020,20C
TMax 400,TMax Dev (1+9),20,1200,20C
TMax 400,TMax Dev (1+9),25,1500,18C
Tri-X 400,TMax Dev (1+9),10.5,630,20C
Ultrafine Xtreme 400,TMax Dev (1+9),10,600,20C
SHD 100,TMax RS (1+4),6.5,390,20C
TMax 100,TMax RS (1+7),8.5,510,24C
TMax 100,TMax RS (1+9),12.5,750,24C
Adox CHM 125,TMax RS (stock),5,300,24C
Adox CHM 400,TMax RS (stock),6.5,390,20C
Adox CHS 100,TMax RS (stock),6,360,20C
Adox CHS 25,TMax RS (stock),5,300,20C
Adox CHS 50,TMax RS (stock),5,300,20C
APX 100,TMax RS (stock),5,300,20C
Arista EDU Ultra 100,TMax RS (stock),5.5,330,20C
Arista EDU Ultra 200,TMax RS (stock),4.5,270,20C
Arista EDU Ultra 400,TMax RS (stock),8,480,20C
Arista II 100,TMax RS (stock),5,300,20C
Arista Premium 400,TMax RS (stock),3.5,210,24C
Arista Premium 400,TMax RS (stock),4.5,270,20C
Delta 100 Pro,TMax RS (stock),6,360,24C
Efke 100,TMax RS (stock),6,360,20C
Efke 25,TMax RS (stock),5,300,20C
Efke 50,TMax RS (stock),5,300,20C
Fomapan 100,TMax RS (stock),5.5,330,20C
Fomapan 200,TMax RS (stock),4.5,270,20C
Fomapan 400,TMax RS (stock),8,480,20C
FP4+,TMax RS (stock),5,300,24C
HP5+,TMax RS (stock),6.5,390,20C
Ilford Pan 100,TMax RS (stock),7,420,24C
Ilford Pan 400,TMax RS (stock),4,240,24C
Kentmere 400,TMax RS (stock),6.5,390,20C
Lady Grey,TMax RS (stock),6,360,20C
Legacy Pro 100,TMax RS (stock),5.25,315,20C
Legacy Pro 400,TMax RS (stock),5.5,330,20C
Neopan 100 Acros,TMax RS (stock),5.25,315,20C
Neopan 1600,TMax RS (stock),5,300,20C
Neopan 400,TMax RS (stock),5.5,330,20C
Pan F+,TMax RS (stock),4,240,20C
Rollei Retro 100,TMax RS (stock),5,300,20C
Rollei RPX 100,TMax RS (stock),5,300,20C
SFX 200,TMax RS (stock),6,360,24C
TMax 100,TMax RS (stock),11,660,20C
TMax P3200,TMax RS (stock),11.5,690,24C
TMax P3200,TMax RS (stock),13.5,810,24C
Tri-X 400,TMax RS (stock),3.5,210,24C
Tri-X 400,TMax RS (stock),4.5,270,20C
Ultrafine Xtreme 400,TMax RS (stock),6.5,390,20C
Adox CHM 125,Tofen S37 (stock),4.5,270,20C
Adox CHM 400,Tofen S37 (stock),5,300,20C
APX 100,Tofen S37 (stock),4.5,270,20C
Arista II 100,Tofen S37 (stock),4.5,270,20C
Arista Premium 400,Tofen S37 (stock),5,300,20C
FP4+,Tofen S37 (stock),4.5,270,20C
HP5+,Tofen S37 (stock),5,300,20C
Pan F+,Tofen S37 (stock),5,300,20C
Rollei Retro 100,Tofen S37 (stock),4.5,270,20C
Tri-X 400,Tofen S37 (stock),5,300,20C
Adox CHM 125,Ultrafin (1+10),7.5,450,20C
Adox CHM 400,Ultrafin (1+10),4.5,270,20C
Adox CHS 100,Ultrafin (1+10),3.5,210,20C
APX 100,Ultrafin (1+10),10,600,20C
APX 400,Ultrafin (1+10),15,900,20C
Arista II 100,Ultrafin (1+10),10,600,20C
Arista II 400,Ultrafin (1+10),15,900,20C
Arista Premium 400,Ultrafin (1+10),9,540,20C
Delta 3200 Pro,Ultrafin (1+10),8.5,510,20C
Efke 100,Ultrafin (1+10),3.5,210,20C
FP4+,Ultrafin (1+10),7.5,450,20C
HP5+,Ultrafin (1+10),4.5,270,20C
Ilford Pan 100,Ultrafin (1+10),7,420,20C
Ilford Pan 400,Ultrafin (1+10),7,420,20C
Legacy Pro 400,Ultrafin (1+10),9,540,20C
Maco CUBE400c,Ultrafin (1+10),12,720,20C
Maco UP100p/PO100c,Ultrafin (1+10),6,360,20C
Maco UP25P,Ultrafin (1+10),5,300,20C
Maco UP400p,Ultrafin (1+10),9,540,20C
Maco UP64c,Ultrafin (1+10),6,360,20C
Neopan 1600,Ultrafin (1+10),5.5,330,20C
Neopan 400,Ultrafin (1+10),9,540,20C
Pan F+,Ultrafin (1+10),3,180,20C
Rollei Retro 100,Ultrafin (1+10),10,600,20C
Rollei Retro 400,Ultrafin (1+10),15,900,20C
Rollei Retro 400S,Ultrafin (1+10),15,900,20C
Rollei Retro 400S,Ultrafin (1+10),15,900,20C
TMax 100,Ultrafin (1+10),7,420,20C
TMax 400,Ultrafin (1+10),7,420,20C
TMax P3200,Ultrafin (1+10),8.5,510,20C
Tri-X 400,Ultrafin (1+10),9,540,20C
Adox CHM 125,Ultrafin (1+20),11,660,20C
Adox CHM 400,Ultrafin (1+20),8,480,20C
Adox CHS 100,Ultrafin (1+20),5,300,20C
APX 100,Ultrafin (1+20),13,780,20C
Arista EDU Ultra 100,Ultrafin (1+20),4.5,270,20C
Arista EDU Ultra 100,Ultrafin (1+20),7.5,450,20C
Arista EDU Ultra 200,Ultrafin (1+20),7.5,450,20C
Arista EDU Ultra 400,Ultrafin (1+20),15,900,20C
Arista II 100,Ultrafin (1+20),13,780,20C
Delta 100 Pro,Ultrafin (1+20),10,600,20C
Efke 100,Ultrafin (1+20),5,300,20C
Fomapan 100,Ultrafin (1+20),4.5,270,20C
Fomapan 100,Ultrafin (1+20),7.5,450,20C
Fomapan 200,Ultrafin (1+20),7.5,450,20C
Fomapan 400,Ultrafin (1+20),15,900,20C
Fortepan 50,Ultrafin (1+20),8,480,20C
FP4+,Ultrafin (1+20),11,660,20C
HP5+,Ultrafin (1+20),8,480,20C
HP5+,Ultrafin (1+20),13,780,20C
Ilford Pan 100,Ultrafin (1+20),11,660,20C
Ilford Pan 400,Ultrafin (1+20),16,960,20C
Legacy Pro 100,Ultrafin (1+20),3.5,210,20C
Maco CUBE400c,Ultrafin (1+20),13,780,20C
Maco UP100p/PO100c,Ultrafin (1+20),9,540,20C
Maco UP25P,Ultrafin (1+20),9,540,20C
Maco UP400p,Ultrafin (1+20),10,600,20C
Maco UP64c,Ultrafin (1+20),9,540,20C
Neopan 100 Acros,Ultrafin (1+20),3.5,210,20C
Neopan 1600,Ultrafin (1+20),11,660,20C
Pan F+,Ultrafin (1+20),5.5,330,20C
Rollei Retro 100,Ultrafin (1+20),13,780,20C
Rollei Retro 80S,Ultrafin (1+20),11,660,20C
SFX 200,Ultrafin (1+20),15,900,20C
TMax 100,Ultrafin (1+20),12,720,20C
TMax 400,Ultrafin (1+20),12,720,20C
TMax P3200,Ultrafin (1+20),8,480,20C
Legacy Pro 400,Ultrafin (1+25),14,840,20C
Neopan 400,Ultrafin (1+25),14,840,20C
Adox CHS 100,Ultrafin (1+30),7,420,20C
Efke 100,Ultrafin (1+30),7,420,20C
Pan F+,Ultrafin (1+30),9,540,20C
Rollei Retro 400S,Ultrafin (1+4),8,480,20C
Rollei Retro 400S,Ultrafin (1+4),8,480,20C
Adox CHM 125,Ultrafin Plus (1+4),6.5,390,20C
Adox CHM 400,Ultrafin Plus (1+4),7.5,450,20C
Adox CHS 100,Ultrafin Plus (1+4),8,480,20C
Adox Pan 25,Ultrafin Plus (1+4),9,540,20C
Agfa Scala (ISO 200),Ultrafin Plus (1+4),10,600,20°C
APX 100,Ultrafin Plus (1+4),8,480,20C
APX 400,Ultrafin Plus (1+4),10,600,20C
APX 400,Ultrafin Plus (1+4),16,960,20C
Arista EDU Ultra 100,Ultrafin Plus (1+4),5,300,20C
Arista EDU Ultra 200,Ultrafin Plus (1+4),5,300,20C
Arista EDU Ultra 400,Ultrafin Plus (1+4),7.5,450,20C
Arista II 100,Ultrafin Plus (1+4),8,480,20C
Arista II 400,Ultrafin Plus (1+4),10,600,20C
Arista II 400,Ultrafin Plus (1+4),16,960,20C
Arista Premium 400,Ultrafin Plus (1+4),7,420,20C
Delta 100 Pro,Ultrafin Plus (1+4),7,420,20C
Delta 3200 Pro,Ultrafin Plus (1+4),11,660,20C
Efke 100,Ultrafin Plus (1+4),8,480,20C
Efke IR820 (ISO 1),Ultrafin Plus (1+4),8,480,20C
Fomapan 100,Ultrafin Plus (1+4),5,300,20C
Fomapan 200,Ultrafin Plus (1+4),5,300,20C
Fomapan 400,Ultrafin Plus (1+4),7.5,450,20C
Fortepan 50,Ultrafin Plus (1+4),6,360,20C
FP4+,Ultrafin Plus (1+4),3.5,210,20C
HP5+,Ultrafin Plus (1+4),7.5,450,20C
Ilford Pan 100,Ultrafin Plus (1+4),6,360,20C
Legacy Pro 100,Ultrafin Plus (1+4),6.5,390,20C
Legacy Pro 400,Ultrafin Plus (1+4),7.5,450,20C
Neopan 100 Acros,Ultrafin Plus (1+4),6.5,390,20C
Neopan 100 Acros,Ultrafin Plus (1+4),9,540,20C
Neopan 100ss,Ultrafin Plus (1+4),9,540,20C
Neopan 1600,Ultrafin Plus (1+4),5,300,20C
Neopan 400,Ultrafin Plus (1+4),7.5,450,20C
Pan F+,Ultrafin Plus (1+4),5,300,20C
Rollei Retro 100,Ultrafin Plus (1+4),8,480,20C
Rollei Retro 400,Ultrafin Plus (1+4),10,600,20C
Rollei Retro 400,Ultrafin Plus (1+4),16,960,20C
Rollei RPX 400,Ultrafin Plus (1+4),7.5,450,20C
SFX 200,Ultrafin Plus (1+4),9,540,20C
TMax 100,Ultrafin Plus (1+4),10,600,20C
TMax 400,Ultrafin Plus (1+4),7.5,450,20C
TMax P3200,Ultrafin Plus (1+4),10,600,20C
Tri-X 400,Ultrafin Plus (1+4),7,420,20C
Adox CHM 125,Ultrafin Plus (1+6),9,540,20C
Adox CHM 400,Ultrafin Plus (1+6),9,540,20C
APX 100,Ultrafin Plus (1+6),9.5,570,20C
Arista EDU Ultra 100,Ultrafin Plus (1+6),7.5,450,20C
Arista EDU Ultra 200,Ultrafin Plus (1+6),7.5,450,20C
Arista EDU Ultra 400,Ultrafin Plus (1+6),11.5,690,20C
Arista II 100,Ultrafin Plus (1+6),9.5,570,20C
Arista Premium 400,Ultrafin Plus (1+6),9.5,570,20C
Delta 100 Pro,Ultrafin Plus (1+6),9,540,20C
Fomapan 100,Ultrafin Plus (1+6),7.5,450,20C
Fomapan 200,Ultrafin Plus (1+6),7.5,450,20C
Fomapan 400,Ultrafin Plus (1+6),11.5,690,20C
Fortepan 50,Ultrafin Plus (1+6),7,420,20C
FP4+,Ultrafin Plus (1+6),9,540,20C
HP5+,Ultrafin Plus (1+6),9,540,20C
Legacy Pro 400,Ultrafin Plus (1+6),8.5,510,20C
Neopan 1600,Ultrafin Plus (1+6),6,360,20C
Neopan 400,Ultrafin Plus (1+6),8.5,510,20C
Pan F+,Ultrafin Plus (1+6),6,360,20C
Rollei Retro 100,Ultrafin Plus (1+6),9.5,570,20C
Rollei RPX 400,Ultrafin Plus (1+6),7.5,450,20C
TMax 100,Ultrafin Plus (1+6),12,720,20C
TMax 400,Ultrafin Plus (1+6),9,540,20C
TMax P3200,Ultrafin Plus (1+6),12,720,20C
Tri-X 400,Ultrafin Plus (1+6),9.5,570,20C
Adox CHS 100,Ultrafin Plus (1+9),6,360,20C
Efke 100,Ultrafin Plus (1+9),6,360,20C
FP4+,Ultrafin Plus (1+9),12,720,20C
HP5+,Ultrafin Plus (1+9),10,600,20C
Adox CHM 400,Ultrafin SF (1+1),10,600,20C
APX 400,Ultrafin SF (1+1),12,720,20C
Arista II 400,Ultrafin SF (1+1),12,720,20C
Delta 100 Pro,Ultrafin SF (1+1),9,540,20C
Fortepan 50,Ultrafin SF (1+1),7,420,20C
HP5+,Ultrafin SF (1+1),10,600,20C
Legacy Pro 400,Ultrafin SF (1+1),8,480,20C
Neopan 1600,Ultrafin SF (1+1),6,360,20C
Neopan 400,Ultrafin SF (1+1),8,480,20C
Pan F+,Ultrafin SF (1+1),6.5,390,20C
Rollei Retro 400,Ultrafin SF (1+1),12,720,20C
TMax 100,Ultrafin SF (1+1),11,660,20C
TMax 400,Ultrafin SF (1+1),11,660,20C
TMax P3200,Ultrafin SF (1+1),12,720,20C
Adox CHM 125,Ultrafin SF (stock),9,540,20C
Adox CHM 400,Ultrafin SF (stock),7.5,450,20C
APX 100,Ultrafin SF (stock),10,600,20C
APX 400,Ultrafin SF (stock),10,600,20C
Arista EDU Ultra 100,Ultrafin SF (stock),5,300,20C
Arista EDU Ultra 200,Ultrafin SF (stock),5,300,20C
Arista EDU Ultra 400,Ultrafin SF (stock),7.5,450,20C
Arista II 100,Ultrafin SF (stock),10,600,20C
Arista II 400,Ultrafin SF (stock),10,600,20C
Arista Premium 400,Ultrafin SF (stock),9,540,20C
Delta 100 Pro,Ultrafin SF (stock),7.5,450,20C
Fomapan 100,Ultrafin SF (stock),5,300,20C
Fomapan 200,Ultrafin SF (stock),5,300,20C
Fomapan 400,Ultrafin SF (stock),7.5,450,20C
Fortepan 400,Ultrafin SF (stock),11,660,20C
Fortepan 50,Ultrafin SF (stock),6,360,20C
FP4+,Ultrafin SF (stock),9,540,20C
HP5+,Ultrafin SF (stock),7.5,450,20C
Legacy Pro 400,Ultrafin SF (stock),6.5,390,20C
Neopan 100ss,Ultrafin SF (stock),9,540,20C
Neopan 1600,Ultrafin SF (stock),5,300,20C
Neopan 400,Ultrafin SF (stock),6.5,390,20C
Pan F+,Ultrafin SF (stock),5,300,20C
Rollei Retro 100,Ultrafin SF (stock),10,600,20C
Rollei Retro 400,Ultrafin SF (stock),10,600,20C
SFX 200,Ultrafin SF (stock),8,480,20C
TMax 100,Ultrafin SF (stock),9,540,20C
TMax 400,Ultrafin SF (stock),8,480,20C
TMax P3200,Ultrafin SF (stock),10,600,20C
Tri-X 400,Ultrafin SF (stock),9,540,20C
Delta 100 Pro,Ultrafine Endurance (1+9),6,360,20C
Delta 3200 Pro,Ultrafine Endurance (1+9),9,540,20C
Delta 400 Pro,Ultrafine Endurance (1+9),6,360,20C
FP4+,Ultrafine Endurance (1+9),4.25,255,20C
HP5+,Ultrafine Endurance (1+9),5.25,315,20C
Pan F+,Ultrafine Endurance (1+9),4.25,255,20C
TMax 100,Ultrafine Endurance (1+9),6,360,20C
TMax 400,Ultrafine Endurance (1+9),6.25,375,20C
Tri-X 400,Ultrafine Endurance (1+9),4.25,255,20C
Ultrafine Xtreme 100,Ultrafine Endurance (1+9),4,240,20C
Ultrafine Xtreme 400,Ultrafine Endurance (1+9),5,300,20C
APX 100,Ultrafine Liquid (1+2),6,360,20C
APX 400,Ultrafine Liquid (1+2),10,600,20C
Delta 100 Pro,Ultrafine Liquid (1+2),9,540,20C
Delta 400 Pro,Ultrafine Liquid (1+2),7,420,20C
FP4+,Ultrafine Liquid (1+2),5.5,330,20C
HP5+,Ultrafine Liquid (1+2),7.5,450,20C
Ilford Pan 100,Ultrafine Liquid (1+2),5.5,330,20C
Neopan 100 Acros,Ultrafine Liquid (1+2),8,480,20C
Neopan 1600,Ultrafine Liquid (1+2),7.5,450,20C
Neopan 400,Ultrafine Liquid (1+2),7.5,450,20C
Pan F+,Ultrafine Liquid (1+2),6.5,390,20C
TMax 100,Ultrafine Liquid (1+2),9,540,20C
TMax 400,Ultrafine Liquid (1+2),8,480,20C
Tri-X 400,Ultrafine Liquid (1+2),8,480,20C
Ultrafine 125,Ultrafine Liquid (1+2),5.5,330,20C
Ultrafine 400,Ultrafine Liquid (1+2),7.5,450,20C
Ultrafine Plus 400,Ultrafine Liquid (1+2),7.5,450,20C
Ultrafine T-Grain 400,Ultrafine Liquid (1+2),8,480,20C
APX 100,Ultrafine Liquid (1+4),12,720,20C
APX 400,Ultrafine Liquid (1+4),14,840,20C
Delta 100 Pro,Ultrafine Liquid (1+4),12,720,20C
Delta 400 Pro,Ultrafine Liquid (1+4),10.5,630,20C
FP4+,Ultrafine Liquid (1+4),8.5,510,20C
HP5+,Ultrafine Liquid (1+4),11,660,20C
Ilford Pan 100,Ultrafine Liquid (1+4),8.5,510,20C
Neopan 100 Acros,Ultrafine Liquid (1+4),10,600,20C
Neopan 1600,Ultrafine Liquid (1+4),9,540,20C
Neopan 400,Ultrafine Liquid (1+4),9.5,570,20C
Pan F+,Ultrafine Liquid (1+4),10.5,630,20C
TMax 100,Ultrafine Liquid (1+4),12,720,20C
TMax 400,Ultrafine Liquid (1+4),12.5,750,20C
Tri-X 400,Ultrafine Liquid (1+4),10,600,20C
Ultrafine 125,Ultrafine Liquid (1+4),8.5,510,20C
Ultrafine 400,Ultrafine Liquid (1+4),11,660,20C
Ultrafine Plus 400,Ultrafine Liquid (1+4),11,660,20C
Ultrafine T-Grain 400,Ultrafine Liquid (1+4),12.5,750,20C
Delta 100 Pro,Ultrafine Powder (1+1),12,720,20C
Delta 400 Pro,Ultrafine Powder (1+1),14,840,20C
FP4+,Ultrafine Powder (1+1),11,660,20C
HP5+,Ultrafine Powder (1+1),11,660,20C
Pan F+,Ultrafine Powder (1+1),10.5,630,20C
TMax 100,Ultrafine Powder (1+1),12,720,20C
TMax 400,Ultrafine Powder (1+1),12.5,750,20C
Tri-X 400,Ultrafine Powder (1+1),9.5,570,20C
Ultrafine 125,Ultrafine Powder (1+1),10,600,20C
Ultrafine 400,Ultrafine Powder (1+1),13,780,20C
Ultrafine Plus 400,Ultrafine Powder (1+1),13,780,20C
Ultrafine T-Grain 400,Ultrafine Powder (1+1),10,600,20C
Ultrafine Xtreme 100,Ultrafine Powder (1+1),10.5,630,20C
Ultrafine Xtreme 400,Ultrafine Powder (1+1),10.5,630,20C
TMax 100,Ultrafine Powder (stock),9,540,20C
TMax 400,Ultrafine Powder (stock),8,480,20C
TMax P3200,Ultrafine Powder (stock),15,900,20C
Tri-X 400,Ultrafine Powder (stock),6.75,405,20C
Ultrafine 125,Ultrafine Powder (stock),8,480,20C
Ultrafine 400,Ultrafine Powder (stock),7.5,450,20C
Ultrafine Plus 400,Ultrafine Powder (stock),7.5,450,20C
Ultrafine T-Grain 400,Ultrafine Powder (stock),6,360,20C
Ultrafine Xtreme 100,Ultrafine Powder (stock),8.5,510,20C
Ultrafine Xtreme 400,Ultrafine Powder (stock),9,540,20C
HP5+,Uncle Mort's (1+19),16,960,24C
Tri-X 400,Uncle Mort's (1+19),14,840,24C
APX 100,Uncle Mort's (1+9),11.5,690,20C
Argenti LSRF (ISO 50),Uncle Mort's (1+9),8,480,20C
FP4+,Uncle Mort's (1+9),4,240,24C
FP4+,Uncle Mort's (1+9),6,360,20C
HP5+,Uncle Mort's (1+9),11,660,20C
Kentmere 100,Uncle Mort's (1+9),6,360,20C
Kentmere 400,Uncle Mort's (1+9),10,600,20C
Neopan 100 Acros,Uncle Mort's (1+9),5,300,20C
Neopan 400,Uncle Mort's (1+9),12,720,20C
Pan F+,Uncle Mort's (1+9),5,300,20C
Rollei RPX 100,Uncle Mort's (1+9),6,360,20C
Rollei RPX 400,Uncle Mort's (1+9),10,600,20C
TMax 100,Uncle Mort's (1+9),8,480,20C
TMax 400,Uncle Mort's (1+9),12,720,20C
Tri-X 400,Uncle Mort's (1+9),9,540,20C
Ultrafine Xtreme 100,Uncle Mort's (1+9),6,360,20C
Ultrafine Xtreme 400,Uncle Mort's (1+9),10,600,20C
Adox CHM 125,Unitol (1+14),8,480,20C
Adox CHM 400,Unitol (1+14),9,540,20C
APX 100,Unitol (1+14),7,420,20C
APX 400,Unitol (1+14),12,720,20C
Arista II 100,Unitol (1+14),7,420,20C
Delta 100 Pro,Unitol (1+14),6,360,20C
Efke 100,Unitol (1+14),8,480,20C
FP4+,Unitol (1+14),8,480,20C
HP5+,Unitol (1+14),9,540,20C
Legacy Pro 400,Unitol (1+14),10,600,20C
Neopan 1600,Unitol (1+14),14,840,20C
Neopan 400,Unitol (1+14),10,600,20C
Pan F+,Unitol (1+14),6,360,20C
Rollei Retro 100,Unitol (1+14),7,420,20C
SFX 200,Unitol (1+14),10,600,20C
TMax 100,Unitol (1+14),9,540,20C
TMax 400,Unitol (1+14),11,660,20C
TMax P3200,Unitol (1+14),15,900,20C
Tri-X 400,Unitol (1+14),9,540,20C
Adox CHM 125,Universal (1+19),3.5,210,20C
Adox CHM 400,Universal (1+19),4.5,270,20C
APX 100,Universal (1+19),4,240,20C
APX 400,Universal (1+19),5,300,20C
Arista II 100,Universal (1+19),4,240,20C
Delta 100 Pro,Universal (1+19),3,180,20C
Delta 400 Pro,Universal (1+19),4.5,270,20C
FP4+,Universal (1+19),3.5,210,20C
HP5+,Universal (1+19),4.5,270,20C
Legacy Pro 400,Universal (1+19),6,360,20C
Neopan 400,Universal (1+19),6,360,20C
Rollei Retro 100,Universal (1+19),4,240,20C
SFX 200,Universal (1+19),4.5,270,20C
Tri-X 400,Universal (1+19),5.5,330,20C
Adox CHM 125,Universal (1+29),5.25,315,20C
Adox CHM 400,Universal (1+29),7.5,450,20C
APX 100,Universal (1+29),6,360,20C
APX 400,Universal (1+29),7.5,450,20C
Arista II 100,Universal (1+29),6,360,20C
Delta 100 Pro,Universal (1+29),4.5,270,20C
Delta 400 Pro,Universal (1+29),7.5,450,20C
FP4+,Universal (1+29),5.25,315,20C
HP5+,Universal (1+29),7.5,450,20C
Pan F+,Universal (1+29),3.75,225,20C
Rollei Retro 100,Universal (1+29),6,360,20C
SFX 200,Universal (1+29),8,480,20C
TMax 100,Universal (1+29),5.25,315,20C
TMax 400,Universal (1+29),8,480,20C
Arista EDU Ultra 200,Universal (1+9),5,300,20C
Arista EDU Ultra 400,Universal (1+9),10,600,20C
Fomapan 100,Universal (1+9),7,420,20C
Fomapan 200,Universal (1+9),5,300,20C
Fomapan 400,Universal (1+9),10,600,20C
Svema 100,UP-2 (stock),3.5,210,20C
Adox CHM 125,Varispeed (1+9),4.5,270,20C
Adox CHM 400,Varispeed (1+9),6,360,20C
APX 100,Varispeed (1+9),5.5,330,20C
APX 400,Varispeed (1+9),6,360,20C
Arista II 100,Varispeed (1+9),5.5,330,20C
Delta 100 Pro,Varispeed (1+9),5.5,330,20C
Efke 100,Varispeed (1+9),4.5,270,20C
FP4+,Varispeed (1+9),4.5,270,20C
HP5+,Varispeed (1+9),6,360,20C
Legacy Pro 400,Varispeed (1+9),6,360,20C
Neopan 1600,Varispeed (1+9),5,300,20C
Neopan 400,Varispeed (1+9),6,360,20C
Pan F+,Varispeed (1+9),4,240,20C
Rollei Retro 100,Varispeed (1+9),5.5,330,20C
SFX 200,Varispeed (1+9),6,360,20C
TMax 100,Varispeed (1+9),7,420,20C
TMax 400,Varispeed (1+9),6,360,20C
TMax P3200,Varispeed (1+9),12.5,750,20C
Tri-X 400,Varispeed (1+9),5.5,330,20C
Neopan 1600,WD2D+ (1.5+1+50),7.25,435,22C
Neopan 100 Acros,WD2D+ (1+1+50),10,600,20C
Rollei Retro 80S,WD2D+ (1+1+50),7,420,23.5C
Adox CHS 100,WD2D+ (stock),9.5,570,20C
Adox CHS 25,WD2D+ (stock),9,540,20C
Adox CHS 50,WD2D+ (stock),10,600,20C
APX 100,WD2D+ (stock),9,540,20C
APX 400,WD2D+ (stock),10,600,20C
APX 400,WD2D+ (stock),13,780,20C
Delta 100 Pro,WD2D+ (stock),7,420,20C
Delta 400 Pro,WD2D+ (stock),9,540,20C
Efke 100,WD2D+ (stock),9.5,570,20C
Efke 25,WD2D+ (stock),9,540,20C
Efke 50,WD2D+ (stock),10,600,20C
HP5+,WD2D+ (stock),9,540,20C
Pan F+,WD2D+ (stock),7,420,20C
TMax 100,WD2D+ (stock),9,540,20C
TMax 400,WD2D+ (stock),10,600,20C
Adox Pan 25,Windisch (stock),5,300,20C
Polypan F,Xtol (1+1.5),8.75,525,20C
SHD 100,Xtol (1+1.5),8,480,20C
Adox CHM 125,Xtol (1+1),10,600,20C
Adox CHM 400,Xtol (1+1),12,720,20C
Adox CHS 100 II,Xtol (1+1),8,480,20C
Adox CHS 50,Xtol (1+1),10,600,20C
APX 100,Xtol (1+1),9.75,585,20C
APX 400,Xtol (1+1),10.5,630,20C
APX 400,Xtol (1+1),13.5,810,20C
Arista EDU Ultra 400,Xtol (1+1),9.5,570,20C
Arista II 100,Xtol (1+1),9.75,585,20C
Arista II 400,Xtol (1+1),10.5,630,20C
Arista II 400,Xtol (1+1),13.5,810,20C
Arista Premium 400,Xtol (1+1),8.75,525,20C
Arista Premium 400,Xtol (1+1),9,540,20C
BPF/BRF 200,Xtol (1+1),10.5,630,20C
Delta 100 Pro,Xtol (1+1),10.5,630,20C
Delta 3200 Pro,Xtol (1+1),18,1080,23C
Delta 400 Pro,Xtol (1+1),11.5,690,20C
Efke 50,Xtol (1+1),10,600,20C
Efke IR820 (ISO 4),Xtol (1+1),14,840,20C
ERA 100,Xtol (1+1),9,540,20C
Fomapan 100,Xtol (1+1),8,480,20C
Fomapan 200,Xtol (1+1),8.5,510,20C
Fomapan 400,Xtol (1+1),9.5,570,20C
Fortepan 100,Xtol (1+1),9,540,20C
Fortepan 200,Xtol (1+1),12,720,20C
Fortepan 400,Xtol (1+1),12.5,750,20C
Fortepan 400,Xtol (1+1),16.5,990,23C
FP4+,Xtol (1+1),10,600,20C
HP5+,Xtol (1+1),12,720,20C
Ilford Pan 400,Xtol (1+1),9,540,20C
Kentmere 400,Xtol (1+1),9.5,570,20C
Legacy Pro 100,Xtol (1+1),9.5,570,20C
Legacy Pro 400,Xtol (1+1),9.75,585,20C
Neopan 100 Acros,Xtol (1+1),9.5,570,20C
Neopan 100ss,Xtol (1+1),9.5,570,20C
Neopan 1600,Xtol (1+1),7.5,450,20C
Neopan 400,Xtol (1+1),9.75,585,20C
Orca 110,Xtol (1+1),7,420,20C
Orwo N74+,Xtol (1+1),12,720,20C
Orwo UN54+,Xtol (1+1),7.5,450,20C
Pan F+,Xtol (1+1),7.75,465,20C
Rollei Infrared (ISO 64),Xtol (1+1),7.5,450,20C
Rollei Retro 100,Xtol (1+1),9.75,585,20C
Rollei Retro 400,Xtol (1+1),10.5,630,20C
Rollei Retro 400,Xtol (1+1),13.5,810,20C
Rollei RPX 100,Xtol (1+1),10,600,20C
Rollei RPX 400,Xtol (1+1),12,720,20C
SFX 200,Xtol (1+1),9,540,20C
SHD 400,Xtol (1+1),6.5,390,20C
TMax 100,Xtol (1+1),9.25,555,20C
TMax P3200,Xtol (1+1),16.5,990,20C
TMax P3200,Xtol (1+1),18.5,1110,20C
Tri-X 400,Xtol (1+1),8.75,525,20C
Tri-X 400,Xtol (1+1),9,540,20C
Ultrafine Xtreme 400,Xtol (1+1),9.5,570,20C
Neopan 1600,Xtol (1+2.5),11.5,690,20C
Adox CHM 125,Xtol (1+2),11.5,690,20C
Adox CHM 400,Xtol (1+2),15.5,930,20C
APX 100,Xtol (1+2),13.75,825,20C
APX 400,Xtol (1+2),12,720,20C
Argenti Protopan 400,Xtol (1+2),17,1020,20C
Arista II 100,Xtol (1+2),13.75,825,20C
Arista II 400,Xtol (1+2),12,720,20C
Arista Premium 400,Xtol (1+2),10.5,630,20C
Delta 100 Pro,Xtol (1+2),13,780,20C
Delta 3200 Pro,Xtol (1+2),20,1200,24C
